lat,lon,ndvi,temperatura,precipitacion,viento_u,viento_v,elevation,pendiente,cobertura
7.298811683471112,-77.05299349535196,0.4973648148148148,26.526516140161675,5.8657497285316005,-0.1586885563306113,-0.4831184555808017,3,0.029890489,10
7.298811683471112,-77.00807773114597,0.5695777777777777,26.578506194798535,5.890009886445156,-0.13251838428050924,-0.528639635981802,8,0.12752324,10
7.343727447677088,-80.9157492170659,0.28497222222222224,26.13873446986139,1.8477497811109378,-0.36175613504201204,-1.3727493692320034,0,0.08894275,80
7.343727447677088,-80.87083345285993,0.5150611111111112,26.13873446986139,1.8477497811109378,-0.36175613504201204,-1.3727493692320034,23,0.8122972,30
7.343727447677088,-80.82591768865394,0.5487500000000001,25.272248810235226,2.093275524291194,-0.4827715817351463,-1.2696281416325288,64,2.4043934,30
7.343727447677088,-80.78100192444796,0.6975722222222223,25.272248810235226,2.093275524291194,-0.4827715817351463,-1.2696281416325288,176,5.1113234,10
7.343727447677088,-80.736086160242,0.8555592592592594,24.082147677852504,2.2959915953764907,-0.6777192941841964,-1.2102220129357448,550,5.6499014,10
7.343727447677088,-80.69117039603601,0.8207092592592593,24.082147677852504,2.2959915953764907,-0.6777192941841964,-1.2102220129357448,1006,4.499862,10
7.343727447677088,-80.64625463183005,0.776312962962963,25.06886173664344,1.8072583289208037,-0.9523145870329385,-1.9549893371354026,918,3.2015402,10
7.343727447677088,-80.60133886762407,0.7260074074074074,25.06886173664344,1.8072583289208037,-0.9523145870329385,-1.9549893371354026,649,3.786966,10
7.343727447677088,-80.55642310341808,0.5827166666666668,25.06886173664344,1.8072583289208037,-0.9523145870329385,-1.9549893371354026,399,4.008991,10
7.343727447677088,-80.51150733921212,0.5035537037037038,26.482156698884864,1.3233723783640556,-1.2413666204539866,-2.7110550435224328,236,0.9097619,30
7.343727447677088,-80.46659157500613,0.5583555555555556,26.482156698884864,1.3233723783640556,-1.2413666204539866,-2.7110550435224328,278,1.5019848,10
7.343727447677088,-77.9063930152655,0.7977314814814815,24.338438739571586,5.065019379325095,0.35141910760533496,-0.07228903749804459,378,2.90406,10
7.343727447677088,-77.86147725105953,0.8139333333333334,24.338438739571586,5.065019379325095,0.35141910760533496,-0.07228903749804459,384,1.206172,10
7.343727447677088,-77.81656148685354,0.7908481481481482,24.564582303668203,5.596401120647276,0.2022548196136308,-0.13001505866794533,400,1.7463007,10
7.343727447677088,-77.77164572264758,0.8410407407407408,24.564582303668203,5.596401120647276,0.2022548196136308,-0.13001505866794533,219,0.7663222,10
7.343727447677088,-77.7267299584416,0.8109648148148149,24.709571901185598,6.179251379093535,0.04661442112812806,-0.22525295787076663,287,1.0801473,10
7.343727447677088,-77.68181419423561,0.7914351851851853,24.709571901185598,6.179251379093535,0.04661442112812806,-0.22525295787076663,224,0.8228471,10
7.343727447677088,-77.63689843002965,0.7729351851851852,24.2650590546354,6.387564371894451,-0.07336837993023053,-0.2973244141939718,175,0.74804014,10
7.343727447677088,-77.59198266582366,0.712562962962963,24.2650590546354,6.387564371894451,-0.07336837993023053,-0.2973244141939718,463,1.808795,10
